1595030400,8619.4,8648.0,8583.9,8612.6,15.0185193,169
1595116800,8642.5,8670.0,8583.1,8670.0,7.29526536,101
1595203200,8670.0,8697.8,8594.0,8646.2,16.0050685,129
1595289600,8642.0,8873.0,8612.5,8760.6,50.64576368,362
1595376000,8773.0,8873.0,8682.4,8873.0,28.71922201,300
1595462400,8877.0,8948.0,8811.4,8902.4,57.75651528,375
1595548800,8894.3,8922.7,8759.1,8841.1,26.46127596,174
1595635200,8822.3,8980.0,8822.3,8964.7,6.39452632,98
1595721600,8940.0,9350.0,8927.5,9160.0,20.60359536,191
1595808000,9160.0,10432.2,9160.0,10163.0,76.98129759,1013
1595894400,10175.8,10294.6,9614.29999,10085.6,68.54436088,448
1595980800,10097.4,10350.0,10027.6,10148.2,57.78458806,489
1596067200,10148.2,10197.8,9984.1,10164.9,26.40092563,354
1596153600,9999.0,10422.9,9999.0,10380.1,42.93751818,355
1596240000,10420.0,10848.0,10300.0,10817.9,44.18584704,396
1596326400,10817.9,11012.3,9999.0,10223.0,54.48722401,469
1596412800,10180.2,10549.0,10050.0,10360.7,32.50002655,396
1596499200,10489.5,10494.7,10190.0,10253.0,41.30926193,284
1596585600,10250.0,10739.6,10210.6,10633.9,68.67150202,580
1596672000,10734.0,10879.3,10548.9,10711.0,43.27208766,295
1596758400,10734.2,10852.3,10467.0,10609.0,21.65094405,334
1596844800,10616.7,10775.5,10563.4,10707.2,8.90691813,90
1596931200,10690.79999,10769.8,10555.0,10656.0,10.81910666,148
1597017600,10710.0,11039.9,10650.0,10893.0,49.73901554,668
1597104000,10898.0,10923.0,10255.0,10473.0,57.72672409,532
1597190400,10473.0,10717.0,10322.5,10599.2,41.18332828,360
1597276800,10647.9,10723.0,10255.0,10723.0,46.37927516,393
1597363200,10723.0,10819.3,10593.2,10754.4,35.59414312,403
1597449600,10806.4,10897.9,10751.0,10817.7,16.73247606,191
1597536000,10824.3,10878.8,10675.9,10827.5,17.25992785,234
1597622400,10830.0,11339.9,10750.0,11187.3,47.18988281,573
1597708800,11217.3,11239.5,10800.0,10820.8,55.33380138,614
1597795200,10857.5,10873.0,10555.0,10802.9,40.22763203,436
1597881600,10818.9,10859.8,10700.0,10814.7,31.8293949,315
1597968000,10798.4,10823.8,10550.0,10550.0,45.62110564,713
1598054400,10550.0,10673.0,10452.0,10673.0,13.34702129,202
1598140800,10673.0,10710.0,10555.1,10683.0,10.46180617,200
1598227200,10686.4,10872.9,10595.0,10772.0,39.30523865,572
1598313600,10768.1,10890.0,10200.0,10353.5,85.25191384,990
1598400000,10294.8,10549.4,10282.2,10440.0,46.0480931,416
1598486400,10440.0,10523.0,10165.9,10347.9,19.53011761,376
1598572800,10348.0,10470.0,10335.7,10450.9,19.58652825,367
1598659200,10450.9,10523.0,10410.5,10451.8,7.16008926,123
1598745600,10469.9,10591.2,10425.0,10563.6,9.90543885,180
1598832000,10598.0,10709.9,10477.0,10620.0,21.22433005,324
1598918400,10565.0,10948.0,10509.1,10857.9,39.97656835,528
1599004800,10866.6,10880.9,10282.0,10447.0,32.62950184,577
1599091200,10460.0,10497.9,9163.1,9356.0,87.54483853,1060
1599177600,9343.4,9976.29999,9150.0,9626.6,65.60305357,626
1599264000,9622.1,9675.7,9080.29999,9267.79999,47.19786384,597
1599350400,9319.9,9473.0,9206.1,9397.6,12.98608911,253
1599436800,9410.9,9598.0,9129.8,9572.3,44.09516009,763
1599523200,9587.5,9598.0,9133.6,9249.4,18.99530568,302
1599609600,9310.6,10733.6,9213.1,9387.2,72.29589092,740
1599696000,9398.1,9729.7,9340.0,9440.1,46.70235571,505
1599782400,9440.0,9923.0,9350.5,9490.0,42.02134472,450
1599868800,9462.0,9560.0,9407.0,9522.4,10.66019009,183
1599955200,9542.2,9647.9,9340.0,9423.0,14.80502493,264
1600041600,9406.3,9770.0,9384.6,9715.0,26.6121508,384
1600128000,9744.3,10455.3,9652.1,9838.5,35.74277562,312
1600214400,9820.6,10100.0,9813.3,10020.4,23.18956958,296
1600300800,10071.9,10100.0,9803.5,9936.7,13.50482767,232
1600387200,9947.3,10048.0,9896.8,9979.3,9.16120368,147
1600473600,9998.0,10173.0,9916.1,10123.0,6.75497962,107
1600560000,10097.5,10122.8,9800.4,9950.0,17.56389376,230
1600646400,9973.0,10040.0,9500.0,9598.0,23.64951781,396
1600732800,9566.7,9767.3,9527.6,9727.3,19.59232533,332
1600819200,9723.0,9737.2,9405.8,9515.7,29.04493396,306
1600905600,9502.0,9980.0,9443.2,9955.0,18.26667545,330
1600992000,9955.0,9998.0,9807.8,9941.9,20.09114744,409
1601078400,9916.7,10028.3,9905.8,9994.9,10.91691235,262
1601164800,9998.0,10048.0,9851.0,9982.7,8.38129436,213
1601251200,10010.0,10160.0,9918.0,9918.0,32.75975002,309
1601337600,9935.1,9995.5,9818.0,9995.5,19.43942834,291
1601424000,9953.9,9979.4,9852.6,9923.0,17.81132878,218
1601510400,9932.3,10048.0,9608.3,9781.5,22.19226444,323
1601596800,9760.1,9823.0,9609.0,9770.4,20.90524267,262
1601683200,9745.1,9830.0,9641.0,9756.9,15.54368859,144
1601769600,9751.7,9865.3,9714.3,9811.2,8.15688283,164
1601856000,9848.0,9875.6,9794.0,9875.6,19.28327298,275
1601942400,9879.3,9890.3,9698.0,9740.0,21.07624082,353
1602028800,9741.2,9800.0,9722.4,9800.0,10.08685597,143
1602115200,9798.0,10048.6,9600.1,10010.0,65.22034976,457
1602201600,10010.0,10129.7,9913.7,10070.0,17.09413367,310
1602288000,10070.0,10370.0,10011.9,10282.1,19.54902749,411
1602374400,10285.1,10323.0,10198.1,10248.0,4.81404962,146
1602460800,10272.9,10500.0,10137.9,10450.0,14.73796001,299
1602547200,10441.1,10445.4,10200.1,10415.2,13.67816352,217
1602633600,10417.5,10623.0,10270.7,10436.4,22.57569095,268
1602720000,10439.8,10581.5,10302.2,10550.0,24.83019993,269
1602806400,10550.0,10578.5,10352.5,10425.8,21.16489296,247
1602892800,10369.7,10471.6,10363.7,10443.7,1.48798309,80
1602979200,10445.5,10539.0,10445.3,10539.0,5.20058734,109
1603065600,10548.0,10733.9,10475.2,10717.8,17.55525272,236
1603152000,10723.0,10900.0,10681.3,10783.1,31.3226994,326
1603238400,10832.2,11923.7,10832.2,11679.0,56.29407264,848
1603324800,11766.3,11999.0,11530.9,11810.6,47.23206645,599
1603411200,11777.8,11848.0,11503.6,11726.8,63.35805115,395
1603497600,11743.0,11917.5,11666.2,11853.7,6.5024824,187
1603584000,11853.8,12040.0,11701.3,11820.5,13.48794461,212
1603670400,11787.8,12047.9,11700.0,11913.0,31.63106412,367
1603756800,11923.0,12519.4,11869.9,12428.7,72.28333945,917
1603843200,12459.9,12568.7,11665.1,12123.0,38.38566198,587
1603929600,12123.0,14500.0,11900.0,12341.5,53.1629756,398
1604016000,12300.0,12548.0,12100.0,12487.8,13.3142054,242
1604102400,12470.0,12830.0,12353.1,12701.6,13.75532975,238
1604188800,12658.2,12772.9,12525.1,12600.0,15.44507532,128
1604275200,12679.3,12722.5,12050.0,12517.4,72.18319603,453
1604361600,12500.0,12820.2,12315.0,12751.7,35.58692234,311
1604448000,12770.0,13022.9,12450.0,12933.8,40.01263649,391
1604534400,12925.0,14248.0,12925.0,14146.5,69.68071086,1315
1604620800,14180.2,14448.0,13600.2,14115.8,63.31448731,852
1604707200,14099.3,14241.1,12703.1,13400.0,74.86725838,866
1604793600,13334.0,14123.0,13302.0,13932.0,48.71223218,556
1604880000,13933.0,14175.0,13568.5,13957.4,35.00224401,642
1604966400,13985.6,14180.0,13840.8,14069.0,27.12976119,385
1605052800,14069.0,14650.0,13850.0,14481.0,41.69523971,574
1605139200,14380.0,14973.0,14344.3,14964.6,43.93786441,509
1605225600,14973.0,15100.0,14250.0,14951.6,44.10611556,405
1605312000,14870.0,14870.0,14464.1,14656.7,17.9706095,214
1605398400,14721.4,14773.0,14502.5,14574.6,19.88883064,158
1605484800,14569.0,15398.0,14502.5,15240.0,56.20158078,537
1605571200,15276.8,16200.0,15169.3,16071.0,66.83014657,1174
1605657600,16060.0,16275.0,15401.0,16165.5,66.0323543,860
1605744000,16000.1,16586.4,15800.0,16210.5,36.39068494,587
1605830400,16210.5,17119.0,16200.0,16869.9,65.11925623,847
1605916800,16955.9,17197.6,16750.0,17040.0,30.30715266,414
1606003200,16997.5,17030.2,15002.5,16792.5,42.22084417,879
1606089600,16582.6,17040.0,16297.7,16818.0,33.29110368,593
1606176000,16799.7,17725.0,16640.1,17490.0,61.15490768,1052
1606262400,17518.0,17724.8,16854.8,17144.0,52.79111628,596
1606348800,16950.4,17158.0,14800.1,15640.0,133.12138977,2265
1606435200,15690.7,16400.0,15350.0,15823.0,59.1382862,1215
1606521600,15823.0,16350.0,15551.5,16291.0,34.62496005,503
1606608000,16215.1,16767.9,16147.0,16610.3,21.56575494,426
1606694400,16680.2,17975.0,16680.2,17900.0,77.24000222,1372
1606780800,17740.8,18025.0,16513.6,16993.3,76.08120288,1100
1606867200,16896.1,17441.2,16640.1,17250.0,28.13713706,479
1606953600,17250.0,17500.0,16962.9,17354.7,30.22083665,404
1607040000,17289.2,17407.9,16663.5,16845.2,25.77473791,400
1607126400,16661.0,17160.2,16599.9,17099.0,14.17135197,161
1607212800,17099.0,17298.0,16888.3,17298.0,12.46785909,238
1607299200,17298.0,17323.0,16850.9,17138.4,22.25071305,279
1607385600,17149.9,17220.0,16301.2,16403.8,32.7127577,468
1607472000,16369.3,16604.0,15800.0,16604.0,48.192235,920
1607558400,16539.7,16539.7,16000.0,16165.6,28.43392142,355
1607644800,16225.0,16251.3,15700.0,16097.4,36.52902598,544
1607731200,16179.8,16873.0,16179.8,16873.0,31.47499201,497
1607817600,16738.1,17356.9,16703.1,17000.0,17.77389201,251
1607904000,16925.8,17257.5,16548.7,17161.1,27.50120204,371
1607990400,17166.2,17348.0,16445.0,17260.5,52.47279332,606
1608076800,17194.8,18530.0,17170.7,18530.0,122.58986546,2016
1608163200,18530.0,20547.9,18362.8,19648.8,96.60354376,1651
1608249600,19647.6,19960.0,19100.0,19880.0,45.402185,626
1608336000,19879.9,20500.0,19467.6,20371.2,23.11770356,411
